Node	Time	Old_population	New_population
266	0.8183116023380873	0	195
267	0.8181562440353595	79	195
268	0.818125603436938	39	195
269	0.8181051328792924	24	64
270	0.8180216516866691	96	64
271	0.8180027072775673	124	64
273	0.8178898216689516	0	195
274	0.8178608964058788	24	195
275	0.8178531859677114	160	64
276	0.8177435487146119	0	64
277	0.8175737676497871	41	195
278	0.8174203719893435	86	64
279	0.8173446530634306	62	64
280	0.8172424298099923	141	195
281	0.8172368749294906	86	195
282	0.8172076599805927	195	64
283	0.816948452561299	0	64
284	0.8169411493462583	14	86
285	0.8169372391626806	86	195
286	0.816910080384619	139	64
287	0.8168853637794534	115	64
288	0.8167767243412319	83	64
289	0.8166575672971912	133	64
290	0.8165772660051578	64	195
291	0.8165760661845121	83	169
292	0.8165691478362423	138	132
293	0.8165239569329734	0	64
294	0.8164929967228544	48	64
295	0.8164711284488811	0	64
296	0.8163775675825939	86	195
297	0.8161719380379727	62	195
298	0.8161465679512929	199	195
299	0.8160818439376628	46	195
300	0.8160580194036866	133	195
301	0.8160354073770537	46	64
302	0.816016245891117	195	64
303	0.8159567249531935	0	195
304	0.8159114437471063	0	195
305	0.8159033802185548	86	64
306	0.8157970893554684	86	64
307	0.8156781643306438	199	195
309	0.8155679315034876	138	195
310	0.8155672214670376	57	195
311	0.8155315791254943	0	62
312	0.8154995798876687	138	195
313	0.8154644169461985	35	195
315	0.815338669760329	86	64
317	0.8153035876272456	6	195
318	0.8153023574456182	86	64
319	0.8152706157686754	17	64
320	0.815212196230671	0	64
321	0.8151770758100995	30	195
322	0.8151630729400529	83	195
323	0.8151613089797098	160	195
324	0.8151016524133201	84	64
325	0.8149872172094927	15	64
326	0.8149535560698564	0	64
327	0.8149246520474971	5	195
328	0.8149176600305906	62	195
329	0.81472245228309	86	195
330	0.8147060732842494	133	64
331	0.8147025792332376	6	195
332	0.814639723063922	86	64
333	0.8146355588724771	195	64
334	0.8145867078259095	195	64
335	0.8145367418476003	0	169
336	0.8145267673733212	86	195
337	0.8143951959928124	134	64
338	0.8142996705326278	24	195
340	0.814262420293104	62	64
341	0.8142019375545516	79	64
342	0.8141249208707798	199	195
343	0.8140344584535971	154	195
344	0.8138336518041649	133	64
345	0.8137908978589371	0	195
346	0.8137314341040921	138	64
347	0.8135551292443463	133	30
348	0.813540013451438	86	195
349	0.8134974287896816	133	195
350	0.8134579757983618	132	133
351	0.8134409656269193	86	64
352	0.8134355941517862	0	135
353	0.8133844136114516	86	64
354	0.8133778301746167	133	64
355	0.8133505319725104	86	64
356	0.8132265960637092	24	64
357	0.813185578391033	139	195
358	0.813163811385774	150	195
359	0.813118481610555	202	195
360	0.8131127997089709	57	64
361	0.8130090409652861	0	64
363	0.8130038689108914	40	64
364	0.8129902945637113	153	64
365	0.8128774944828796	0	195
366	0.8128092965738224	138	64
367	0.8127703613977546	86	64
368	0.8127095950954405	133	195
369	0.8127045167951953	83	86
370	0.8127004522338268	183	195
372	0.812531345040029	6	195
373	0.8125054819036206	24	64
374	0.8123908747925542	40	64
375	0.8123579667578992	195	64
376	0.8123199301952209	0	64
377	0.8122842954052101	24	64
378	0.8122781256330939	36	64
379	0.8122575348808891	30	195
380	0.8122554407869962	101	64
381	0.8122517082781295	152	195
382	0.8122444364096477	0	64
383	0.812223767098736	86	64
384	0.8121419147938462	86	64
385	0.8121205651077422	101	195
386	0.8121099620667505	86	194
387	0.8121083831277365	56	195
388	0.8120406989694148	39	195
389	0.8120108373705222	93	64
390	0.8119349057584719	39	195
391	0.8119132097379811	24	64
392	0.8118983050512639	0	133
393	0.8117801432460099	0	195
394	0.8116375504893067	86	195
395	0.8115594320156504	189	64
396	0.811553004243631	86	64
397	0.8115509356664372	195	64
398	0.8115427854351907	64	195
399	0.8115392781521416	101	64
400	0.8115363600143745	85	64
401	0.8114911612197814	120	64
402	0.8114832745036936	147	195
403	0.8114674918136574	14	195
404	0.8114611746244172	86	64
405	0.8114454963424319	115	64
407	0.8113599450614283	86	195
408	0.8113266197439176	195	64
409	0.8113193668511238	87	195
410	0.8111599841641071	160	195
412	0.8111314379591805	0	86
413	0.8110838787629645	195	64
415	0.8110303171497215	0	64
416	0.8110088403901001	6	195
418	0.8109298204181247	0	64
420	0.8109163022070052	93	64
422	0.810710315193776	133	195
423	0.8106658940223934	6	64
424	0.8106492302778024	56	169
425	0.8106450194210206	24	195
426	0.8104825816319093	86	64
427	0.8104814634887965	133	195
428	0.8103176399085256	6	64
429	0.8101291672464169	183	195
430	0.8101090418483871	149	195
431	0.8100813851413576	171	195
433	0.8100763024238405	86	64
435	0.8098989561070017	39	64
436	0.8098498847973726	93	195
437	0.8098375368646294	0	64
438	0.8096347714054681	0	64
439	0.8096260734143337	195	64
440	0.80947412641578	133	169
441	0.8094570377657928	0	64
442	0.8094469445800866	0	195
444	0.8092276359177283	90	64
445	0.809095662710464	93	64
446	0.8090534455674565	86	195
447	0.8089644462016284	151	64
448	0.8089268997008188	133	195
450	0.8089170105083603	0	195
451	0.8088671463311486	0	195
452	0.8086774344650718	24	195
453	0.8086163300911675	54	195
454	0.8086118030345867	133	195
455	0.808606539483098	0	64
456	0.8085444370013803	0	64
457	0.8085330859447063	133	64
458	0.808517491271529	202	64
459	0.80843282057821	6	64
460	0.8083330068251685	86	64
461	0.8083174790130432	24	64
462	0.8081849843560194	101	64
463	0.8081818547417237	146	195
464	0.808043340038533	94	195
465	0.807769921723072	199	195
466	0.8077096501443715	56	195
467	0.807700194507709	96	195
468	0.8076700484744436	30	195
469	0.807662863939139	86	64
470	0.8076411634172409	86	64
471	0.807585679637727	161	154
473	0.8074598946186902	138	195
474	0.807380577019766	197	195
475	0.807262570634686	0	64
478	0.8070882466270685	86	195
479	0.8070843657536705	150	64
480	0.8069309249390633	0	151
481	0.8069231346631294	195	64
482	0.8068819427018075	0	195
483	0.8068228862191972	0	64
484	0.8067358714431911	82	64
485	0.8067326484702482	41	64
486	0.8067257991588268	154	195
487	0.8066775520570427	93	195
488	0.8066532760087146	0	64
490	0.8065258542179919	150	132
491	0.8064349875874051	24	64
492	0.8063782278025502	166	64
497	0.8061375990086816	0	195
498	0.8060952926721701	151	64
499	0.8060778154056619	150	195
500	0.8060540302295984	199	64
501	0.8060502913455345	94	57
502	0.8060457434334097	86	64
503	0.8059770640808975	86	195
504	0.8059046946751641	88	64
505	0.8058002822232694	208	78
506	0.8056448455891448	56	195
507	0.8055820128816878	138	195
508	0.8055628157284113	54	64
509	0.8055270355636499	93	5
510	0.8055025934020252	0	195
511	0.8054719384735644	30	195
512	0.8052068677521798	14	195
513	0.8050891884833569	40	195
514	0.8050790377699603	156	195
515	0.8050210854042725	0	64
516	0.805018544662889	0	195
517	0.8049353591376804	79	195
518	0.8049278929359504	81	195
519	0.8048858796406644	96	64
520	0.8048617218605112	0	195
521	0.8048128278691626	57	132
522	0.8047668362336015	24	64
523	0.8047457664122308	151	195
524	0.804705358065686	56	195
525	0.8045796430836192	0	195
526	0.8045203329200221	138	64
527	0.8044769440655524	79	195
528	0.8044312770144026	79	64
529	0.8043732305159751	195	64
530	0.804345239289577	0	195
531	0.8042429423028135	0	64
532	0.804220884858386	30	64
533	0.8041973892529545	86	195
534	0.8041171696840811	82	64
536	0.804037156770031	0	86
537	0.803983549275766	150	195
538	0.8039452708180299	81	195
539	0.8038866039880564	17	195
540	0.8038147477812171	0	195
541	0.8036488826290275	46	64
542	0.8036384990907076	195	206
543	0.8034795236984176	0	64
544	0.8034699695836943	74	64
545	0.8034697810386702	88	64
546	0.8033964746210338	86	64
547	0.803335030469414	59	64
548	0.8032913225072886	24	206
549	0.8032771502772812	31	64
550	0.8032301611085554	138	195
552	0.8030738002890745	30	195
553	0.8030642679133678	50	195
554	0.803053121464268	133	195
555	0.8029431251804732	86	64
556	0.802834299202721	152	64
557	0.8027536603299738	138	64
558	0.8027294484338094	150	195
560	0.8025866793508896	86	64
562	0.8021458193131187	46	195
563	0.802097102172114	56	195
564	0.8019959124254938	206	86
565	0.8019262244190376	162	141
566	0.8018966395146745	64	195
567	0.8018941399894457	79	195
568	0.8015725250715068	83	64
570	0.8014795140933443	6	64
572	0.8014369795106181	90	64
573	0.801341089774536	0	206
574	0.8012581682125334	24	64
575	0.8011445128031017	86	195
576	0.8010138803090422	0	37
577	0.8009854698282375	91	64
578	0.800847540155532	50	64
579	0.8007221653807074	93	195
580	0.8005588145587278	24	195
581	0.800522142013821	79	195
582	0.8005158622362991	160	64
583	0.8004925984194098	133	64
584	0.8004864755378358	24	64
585	0.8004774793658257	129	64
586	0.800464560644444	183	195
587	0.8003956918076263	0	195
588	0.8003857495436271	62	132
589	0.8003693337993969	205	195
591	0.8001169360712729	0	195
592	0.8000791358536523	199	195
593	0.7999369862119158	86	195
594	0.799895506258381	0	64
595	0.7998865812902739	0	195
596	0.7997877665515217	133	195
597	0.7997424462694461	93	195
598	0.7995551409752609	0	64
599	0.7994145336258999	83	64
600	0.7993361137238251	64	53
601	0.7992673301568306	0	64
602	0.7991841906606525	64	195
603	0.7991481022323916	0	195
604	0.7989663678935556	133	37
605	0.7989356136260999	79	195
606	0.7987948155373613	183	195
607	0.7987416366688046	199	195
609	0.79866512068944	0	195
610	0.798645402651529	41	64
611	0.7985280285057631	24	195
612	0.7984258393591901	183	64
613	0.7983890463684813	183	195
614	0.79822012163778	56	64
615	0.7981307816826189	5	64
616	0.7980767692203117	0	64
617	0.7980345731197475	0	64
619	0.7979725551032986	0	195
620	0.7977247020310376	88	64
621	0.797716245856049	54	53
622	0.7976713487770196	24	195
623	0.7974777341917579	194	195
624	0.7973647718412686	86	64
625	0.7973589001872925	160	64
626	0.7972541626929259	39	113
627	0.7971731845111065	0	195
628	0.7971293045635106	86	64
629	0.7971100147016144	0	195
630	0.7969962412033583	0	195
632	0.7967806062315547	86	195
633	0.7966252430852798	24	206
634	0.7965756594720155	133	64
635	0.796534349330339	91	64
636	0.7964711778937699	101	64
637	0.7964411318904615	0	64
638	0.7963816201527097	134	195
639	0.7962696106198942	9	195
640	0.7961937433695572	183	64
641	0.7960954709516859	152	195
642	0.796095178198068	101	195
643	0.7960410021867064	86	195
644	0.7959371000190506	138	64
646	0.7958997626627351	86	195
648	0.795834923567173	176	154
649	0.7957823082553899	172	37
650	0.795745100636021	166	64
651	0.7957000445663583	133	195
652	0.7954409330129069	133	64
653	0.7953787101078875	0	64
654	0.7953513793603028	96	195
655	0.795162823316137	86	195
657	0.7946996606424315	133	64
658	0.7945409817896776	199	195
659	0.7945017685704582	152	57
660	0.7942843168641289	189	64
662	0.7940262791166218	199	64
663	0.7939400195621021	199	195
664	0.7938040757733344	24	195
665	0.7937895573317777	31	64
666	0.793789247882719	46	208
668	0.793771714120218	79	195
669	0.7937208375673779	105	64
670	0.793544904146769	24	64
672	0.7934725376675869	133	195
673	0.7934258929003329	101	64
674	0.7931885082924954	84	195
675	0.793147560806229	94	53
676	0.7931189457506034	140	64
677	0.79306454621632	96	86
678	0.7929837296042078	46	195
679	0.7926558190787616	199	195
680	0.792552518200956	195	64
681	0.7924817780196618	93	206
682	0.7924524716469064	132	64
683	0.7924506829899327	206	64
684	0.7923533854815905	133	64
685	0.792167111584694	64	195
686	0.7921372710251371	30	195
687	0.792129131857754	114	195
688	0.7918777118435528	6	64
689	0.7917075427612391	90	64
690	0.7915910385340863	93	195
692	0.7915653171343495	86	132
693	0.7915389364958656	24	195
694	0.7915244353722845	46	195
695	0.7915046880840203	138	64
696	0.7913229008213116	149	195
697	0.7913055334763235	0	154
698	0.7911810465941098	189	64
699	0.7911782809921951	83	195
701	0.7910939676151328	195	64
702	0.7910849804064669	46	195
704	0.7909744408630245	0	151
705	0.7909531091534917	147	195
707	0.7908952162252874	6	195
708	0.7907609434091567	142	195
709	0.7906962723201486	138	64
710	0.7906006439388491	152	195
712	0.7904922316460155	183	195
713	0.7904741426332178	122	64
714	0.7904504491882084	160	64
715	0.7903848268519945	24	195
716	0.7903445247904504	115	195
717	0.7902989027284708	86	64
718	0.7899608477745657	86	195
720	0.7897322826374459	14	64
721	0.7896746976045655	0	195
722	0.7896570576703255	0	64
724	0.7895453241835809	9	64
725	0.7893973199747373	62	64
728	0.7891278960147688	0	195
729	0.7890549083172211	86	195
730	0.7890380369688084	0	208
731	0.7888257487616556	199	195
732	0.7887624377939813	202	64
733	0.7885738713279865	149	195
735	0.7884804639167812	74	64
736	0.7883123666382466	24	64
737	0.7882828057538764	138	195
738	0.7882673276606095	39	64
739	0.7881500825728232	0	195
740	0.7881009439398977	50	195
741	0.7880426676214808	132	37
742	0.7880099633266532	0	64
743	0.7879140022593396	151	195
744	0.7877215785710612	0	37
745	0.7877124966198406	133	195
747	0.7876487720220947	86	195
748	0.7875762363153862	56	64
750	0.7873190498306519	0	195
751	0.7872274855956869	194	64
752	0.7872186895483824	138	64
753	0.7869309666870489	134	195
754	0.7869291075163484	87	64
755	0.7866465322714403	0	195
756	0.7865746363161734	9	64
757	0.7864685086053829	86	195
758	0.7864122734683934	73	64
760	0.7864036753967693	86	64
761	0.7863927427984561	62	9
762	0.7860728179017604	88	64
763	0.7860187737825945	24	195
764	0.7858437889399412	86	195
766	0.7858080453911349	24	64
767	0.7857301270824417	133	195
769	0.7854905458873482	166	53
771	0.7852697057392724	24	64
772	0.7850939795362131	138	64
774	0.7850055939227024	0	64
775	0.7849241286817242	24	195
776	0.7848450179667738	0	64
777	0.7846875408863915	96	195
778	0.7846494497196957	83	86
779	0.784546185995085	151	195
780	0.7844835199685047	51	64
781	0.7843804103861312	6	30
782	0.784356956319052	139	195
783	0.7842642749705229	160	64
784	0.784234967834015	0	195
785	0.784011552033482	195	64
787	0.7839100997159107	195	64
789	0.7836122067530519	133	195
790	0.7836056816698821	101	53
791	0.7835798719651992	138	195
792	0.7834054538272035	183	195
794	0.7832462288124941	56	64
795	0.782943739357341	101	195
796	0.7828858592043337	0	64
797	0.782725057507962	24	195
798	0.7824621946987127	41	64
799	0.7823850061141038	59	195
800	0.782349264222489	123	64
801	0.7820626597245083	197	64
802	0.7819589595300475	86	195
803	0.7819129816478401	56	195
804	0.7819102407863616	41	151
805	0.7817024784550515	162	64
807	0.7815107488022025	88	57
808	0.7814477426011662	24	195
809	0.7814111298365441	199	64
810	0.7813378193623453	181	64
811	0.781298067424662	5	64
812	0.7811155650224333	194	208
813	0.7809670611637739	83	195
814	0.7808357316977218	171	64
815	0.7807827463580386	41	195
816	0.7807511132793309	39	195
817	0.7806356587185233	105	195
818	0.7806202716202182	24	195
819	0.780392119979634	93	195
820	0.7803307476980355	84	64
822	0.7800618806994456	39	195
823	0.7800236244546846	0	86
824	0.7798392603454541	24	195
825	0.7797309343274249	46	195
826	0.7796871854246362	24	195
827	0.779488696172803	195	64
828	0.7794715420711136	133	64
829	0.7792392588002726	24	195
830	0.7792311894312599	149	195
832	0.7790870457196607	45	64
833	0.7789237892931539	93	64
834	0.7789138831412168	93	195
835	0.77863031837519	86	64
836	0.7786103574890582	133	195
838	0.7780458919035538	24	195
839	0.77781066383826	152	195
840	0.7777502853134969	117	64
842	0.7775622300860681	93	64
843	0.7774040751721851	183	64
844	0.7773321962820366	151	195
845	0.7770945195708386	54	195
846	0.7768487190203399	0	64
848	0.7766451028319241	133	195
849	0.7764383132134794	86	195
850	0.7763458747290831	54	195
851	0.7761147093999691	86	64
852	0.7757782571441583	101	195
853	0.7757068696426525	86	64
854	0.775563926613024	199	64
855	0.7754877216818858	35	195
856	0.7754367690139716	0	64
857	0.775142034104266	23	64
858	0.7749056767296653	202	195
859	0.7748209686163129	79	195
860	0.7748071875277578	46	64
861	0.7747735474274983	40	132
864	0.7743190591567363	6	64
865	0.7742857772222201	82	64
866	0.7741144183606521	46	64
867	0.7740788597632808	86	64
868	0.7739862372317214	138	195
869	0.7739722717080738	195	64
870	0.773949385700669	86	195
871	0.7739238642557678	37	195
872	0.7737707765939302	0	64
873	0.7737541594009539	133	64
874	0.7734841956086574	86	64
875	0.7734733087861768	189	195
876	0.7734142780256275	195	64
878	0.7731735896778813	152	64
879	0.7730099341116978	160	64
880	0.7729264209915522	24	195
881	0.7724685881167473	199	195
882	0.7722414102220644	76	195
883	0.7722270886937007	152	64
884	0.7718245346113798	150	64
885	0.7717966768323525	31	154
886	0.7717544808651152	39	195
887	0.7716975676482697	133	195
888	0.7716118027069088	195	64
889	0.7715933452238735	139	195
890	0.7715433011896441	30	79
892	0.771302846547119	86	195
893	0.7712316493885186	0	195
894	0.7711986359156122	24	195
895	0.7709934312829185	37	195
896	0.770888139031126	0	195
897	0.7708522914414577	133	64
898	0.7707033200605684	183	9
899	0.7706507867928393	74	64
900	0.7706242581451958	93	195
901	0.7704798394280156	208	195
902	0.770471331680849	24	64
903	0.7703871085869792	36	195
904	0.7699980498412682	88	195
905	0.7699374111235581	74	64
906	0.7698944639697604	206	195
908	0.769775104528541	41	195
909	0.7694281650283443	52	195
910	0.7693115881333288	46	64
911	0.7693085785558681	150	195
913	0.7691803070272988	67	64
915	0.7684077182676008	0	151
916	0.7681787823511236	133	195
917	0.7680911824963945	24	195
918	0.7679997666517314	23	64
919	0.7678805864728548	46	195
920	0.767463887290368	206	195
921	0.7672671113613314	138	64
922	0.7671863067446762	86	195
923	0.7670623395490846	0	64
924	0.7670107079139985	17	64
925	0.7668268784274697	139	195
926	0.7664007167118265	54	195
927	0.7660118153869521	0	64
928	0.7657229368895603	123	195
929	0.7655910299773758	6	195
931	0.7654482097385981	0	64
932	0.7654129685955773	151	64
933	0.7652499550627779	208	64
934	0.7651879975134316	88	195
935	0.7650339859715856	86	195
936	0.7646681679044214	133	195
937	0.7646246989613144	6	195
939	0.7642333474645359	123	195
940	0.7639665335369813	133	195
941	0.7639618639343221	158	195
942	0.7638794055766758	139	64
943	0.7638090817541912	30	64
944	0.763356143983026	0	151
945	0.7631842005426638	93	195
946	0.7630169894613487	138	64
948	0.762278311464283	0	195
949	0.761789638512693	133	195
951	0.7614645320629394	93	64
952	0.7608451580069644	62	58
953	0.7605891971270552	24	195
954	0.7604714173348548	183	195
955	0.760297294983003	24	64
956	0.7601981105372682	9	86
957	0.760114911758053	138	195
958	0.7599959476653676	0	195
959	0.7598338963614725	93	195
960	0.7594427044824569	86	169
961	0.7593348809325902	86	64
962	0.7589930528466556	93	133
963	0.7586518003233605	0	64
964	0.7581727751404692	202	64
965	0.7578563645390073	86	208
967	0.7574733168505038	79	195
968	0.7574730170381818	14	195
969	0.7571599626928561	135	195
970	0.7571203091358035	195	64
971	0.7569417643452844	17	195
972	0.7568829526460836	138	195
973	0.7568017506586903	30	195
974	0.7557908432412294	138	64
975	0.7557781597716754	85	86
976	0.7557743715830505	133	151
977	0.7555174580717168	133	195
978	0.7554396765238766	86	195
979	0.7553966773942431	115	195
980	0.7552201970268302	206	64
981	0.754546866727931	193	195
982	0.7545423812754108	0	195
983	0.754323367936954	79	195
984	0.7540211045210785	133	195
985	0.7537501796466174	24	195
987	0.7533508581077087	0	86
988	0.7520463155020818	90	195
989	0.7519886556907537	86	195
990	0.7518731290279057	138	195
991	0.7513619544215717	140	195
992	0.7512965849567256	86	195
993	0.7512763614638575	122	195
994	0.751219613833045	6	64
995	0.7511157755661991	51	195
996	0.750994646280798	133	64
997	0.750685124416372	84	64
998	0.7506545950684672	122	195
1000	0.7504699559791087	0	64
1001	0.750466956320172	30	64
1002	0.7502139783267137	123	195
1003	0.7499740906962163	133	64
1004	0.7494419599191408	0	151
1005	0.749127616729359	199	195
1006	0.7490977110954836	90	64
1007	0.748975922423094	138	64
1008	0.748684087545485	73	64
1009	0.7484838315003403	149	195
1010	0.7483858998761157	24	195
1011	0.7480289410630034	54	195
1012	0.7478583196167701	138	195
1013	0.7475772009160737	24	64
1014	0.7475417380668673	93	195
1015	0.7471426199168653	24	195
1016	0.7469578488143523	138	64
1017	0.7465659185697656	90	64
1018	0.7464885945906523	70	195
1019	0.746445135956547	86	64
1020	0.746371247831445	86	195
1021	0.7462131499105282	39	64
1022	0.7460961941537404	101	64
1023	0.7458400831341442	0	195
1024	0.7455441692045139	138	64
1025	0.7454449560818847	93	64
1026	0.744804964914698	152	195
1027	0.7447857660255237	0	64
1028	0.7445871042232334	0	195
1029	0.744199121707899	195	64
1030	0.7439438892327044	0	64
1031	0.7427809763906971	86	169
1032	0.7423862484584606	24	195
1033	0.7422905032904008	195	64
1034	0.7410666365613102	24	5
1035	0.7408316047363815	0	195
1036	0.740659041238261	62	58
1037	0.7399787913992572	81	64
1038	0.7399234128931784	150	195
1039	0.7389857554756344	122	64
1040	0.7382770947845463	0	64
1041	0.7380666788831884	41	64
1042	0.7374712828020378	24	195
1043	0.7374198491853491	197	64
1045	0.7364738159714977	24	64
1046	0.7363711500133217	86	64
1047	0.7361518576270246	160	64
1048	0.7360404379154565	0	86
1049	0.7360112018981567	39	64
1050	0.735972436314198	138	64
1051	0.7352940016213194	30	195
1052	0.7344736217531189	24	64
1053	0.7344266585049892	64	195
1054	0.7341570426265047	133	64
1056	0.7335885654133357	86	64
1057	0.7335137276733766	6	195
1058	0.7330780978875346	1	64
1059	0.7327417170239763	0	195
1060	0.7321919782790903	86	195
1061	0.7317050391275887	86	64
1064	0.7289356330535195	24	64
1065	0.7284282699334158	51	64
1066	0.7284200548418418	183	64
1067	0.728328984563956	70	195
1068	0.7278178953870712	86	64
1069	0.7276805545560938	152	64
1070	0.727485141805498	195	64
1071	0.7261331591572427	86	195
1072	0.7253152981557912	123	64
1073	0.7250136792034084	54	64
1074	0.7243668837151921	56	30
1075	0.7242078982426821	0	206
1076	0.7237203120847604	151	64
1077	0.7236057114995406	24	195
1078	0.7228703603169149	6	133
1079	0.7221221095426573	83	195
1080	0.7219047630779278	56	39
1081	0.7215158364846859	14	195
1082	0.7213369088107588	138	64
1083	0.721046586027334	115	64
1084	0.7210443235378051	0	195
1085	0.7203708847456533	189	195
1086	0.720011760048186	86	64
1087	0.7189893378723543	160	154
1088	0.718652672219778	117	133
1089	0.7178673892173938	202	132
1090	0.7174407665594633	39	195
1091	0.7171799958124706	0	195
1092	0.7171240748296016	30	64
1093	0.7168693020444123	86	64
1094	0.716485081840286	133	64
1095	0.7162555699930835	133	195
1096	0.7160472842364614	146	40
1097	0.7157621326648351	41	195
1098	0.7141999451953597	125	195
1099	0.7140083298760387	39	195
1100	0.713875762614622	94	37
1101	0.7136986369836014	86	151
1102	0.7135837041457084	133	195
1103	0.7135440927368946	39	195
1105	0.7129302076265609	159	64
1106	0.7121220191833347	0	64
1107	0.7114159637239814	39	133
1108	0.7112104199925127	194	64
1109	0.7112079502009565	88	86
1110	0.7106578158018277	46	64
1111	0.7103880127253844	0	195
1112	0.7101290794084988	104	64
1113	0.7097983405245353	0	86
1114	0.7070745904488469	0	64
1116	0.7067979150090535	125	64
1117	0.7067961186867581	39	64
1118	0.706495458492691	189	195
1119	0.7063547496305382	86	195
1120	0.7057999928866726	100	86
1121	0.7056496517588229	147	195
1122	0.7052869813031795	86	64
1123	0.7048760968836877	39	5
1124	0.7045675091858961	0	195
1125	0.7040255800272617	123	195
1127	0.7026282599265122	199	195
1128	0.7020821218704145	84	64
1129	0.7012708885390982	46	41
1130	0.7006916635022852	41	195
1132	0.700394436790345	0	64
1135	0.6983984275130095	81	195
1136	0.698133401607523	0	133
1138	0.6976058864993011	133	64
1139	0.6966902300027591	17	64
1140	0.6948260987791972	56	64
1141	0.6923120202848649	30	195
1142	0.6922670545276481	189	195
1143	0.692044700382647	139	195
1144	0.6915600683251539	195	64
1145	0.6914982118547107	93	195
1146	0.6914356319075392	134	183
1147	0.6907376097344243	24	30
1153	0.6886208424878019	86	195
1154	0.6876858496989148	195	64
1155	0.6870581642147217	202	195
1157	0.6859206917203416	93	86
1158	0.6857968912049616	199	195
1161	0.6846540088763395	122	195
1163	0.6831447931699661	35	64
1164	0.6827538130710793	199	195
1165	0.6826913001141144	206	64
1166	0.6823822024410038	30	195
1167	0.6822891974933175	134	64
1168	0.6821273562290521	64	84
1169	0.6820968341790772	195	133
1170	0.6807951341962803	39	199
1171	0.6803346859343294	79	195
1172	0.6797078183380358	36	24
1173	0.6788650438856397	195	50
1174	0.6782569995025248	46	64
1177	0.676420564889284	132	0
1178	0.6761228326988773	91	24
1180	0.6753960418356293	9	195
1181	0.6752768999295391	24	195
1182	0.6750787956404931	87	195
1183	0.6744704094626028	64	6
1184	0.6740973662411306	0	160
1185	0.6734655003810348	54	64
1187	0.6730845320738291	195	199
1188	0.6726718254987826	0	195
1190	0.6722720070822445	17	64
1191	0.6713599150936587	86	135
1192	0.671330957734806	114	54
1193	0.6713090505369501	152	46
1194	0.6703454866110174	54	195
1196	0.6700607921594663	93	195
1197	0.6698651649640666	195	133
1198	0.6697563260011106	133	6
1199	0.669534250274338	86	56
1203	0.6664942657047604	183	64
1204	0.6661842559131487	166	64
1205	0.6658073905850863	57	93
1206	0.6657428042618306	195	138
1208	0.6655463831811942	206	195
1209	0.665154205612019	54	195
1210	0.6649763840028227	39	195
1211	0.6649186340035306	81	195
1213	0.6644785744099352	206	195
1214	0.6644732278794493	133	195
1218	0.6629799225433962	160	64
1221	0.6618590257139237	154	133
1222	0.6618058912977032	194	62
1223	0.6608519528158247	133	195
1225	0.6597667220324663	0	24
1226	0.6595110347748424	138	139
1227	0.6593529819686633	138	150
1228	0.6592478303752785	30	195
1229	0.6591021120266409	195	24
1231	0.658391576157339	86	64
1232	0.6577773251276819	195	24
1233	0.6576999032853569	132	115
1234	0.6573067948869664	64	24
1235	0.6567819429009379	195	39
1236	0.6563203308913435	39	195
1237	0.6559880424020091	24	195
1238	0.6559644242680643	133	195
1243	0.6541239908692931	181	206
1244	0.6537388632536385	95	64
1246	0.652941893906197	193	40
1247	0.6529299920009128	0	64
1248	0.6527340842059958	195	59
1250	0.6524654850426725	133	79
1251	0.6521045110086189	133	195
1252	0.6516781905224552	86	168
1253	0.6515529860462654	6	199
1254	0.6512663417135078	8	15
1255	0.6511170236101617	0	86
1256	0.6504632923968662	93	86
1257	0.6503117824665381	195	30
1260	0.6494544437451215	39	133
1261	0.6491622513424349	79	195
1262	0.6491620117772232	189	86
1263	0.6482757108041919	160	166
1265	0.6479715312893874	93	86
1266	0.6475420639239061	39	133
1268	0.6466583099860542	34	46
1269	0.6456499554284325	24	64
1270	0.6453915791725521	86	162
1272	0.6448442077250935	24	23
1276	0.6436458615802244	147	146
1279	0.6428127795814962	133	195
1280	0.6420438207118473	0	64
1281	0.6419613751930421	24	6
1282	0.6417528691767089	138	0
1284	0.6406693688727287	93	39
1285	0.6405187839942679	195	24
1286	0.6398389252572094	0	192
1287	0.6397732363418148	152	82
1288	0.6395991531102594	56	138
1290	0.6374210042304395	86	195
1291	0.6369462782649196	24	133
1292	0.6369125827904007	82	195
1293	0.6368103794893526	162	85
1294	0.6367303127069719	101	202
1295	0.6365015560845431	160	0
1297	0.6358068097262958	0	195
1298	0.6356980759208699	30	195
1299	0.6354315078780323	86	0
1300	0.6351089739979342	183	83
1301	0.6351061781205436	195	46
1303	0.6341130068958001	195	6
1304	0.6337811156774548	150	30
1305	0.6334071001335453	152	150
1306	0.6333657791309772	133	24
1309	0.6325692316630124	58	166
1311	0.6319549030354877	86	0
1313	0.6312426021738693	195	133
1314	0.6306402137421032	151	195
1315	0.6303448618327154	0	90
1317	0.6296578900037466	86	0
1318	0.6296563317710248	34	64
1321	0.6290785604982264	6	24
1322	0.6290220127397235	83	30
1324	0.6277935304812409	138	64
1325	0.6276590504061297	0	64
1326	0.627651311423853	30	79
1327	0.6272808583540214	195	199
1328	0.6270761135777678	150	0
1330	0.6264523545607296	0	83
1331	0.6261885446755949	142	86
1332	0.6260298958049063	195	139
1334	0.6257183647322934	30	195
1335	0.6251169104911021	79	195
1336	0.6250324522981718	0	195
